URL,STATUS,TIMESTAMP,FILENAME
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/102.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/103.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/104.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/105.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/106.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/107.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/108.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/109.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/110.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/111.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/112.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/113.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/114.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/115.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/116.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/117.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/118.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/119.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/120.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/121.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/122.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/123.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/124.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/125.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/126.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/127.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/128.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/129.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/130.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/131.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/132.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/133.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/134.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
